# playback: video1_720p60.playback.raw capture: video1_720p60.capture.raw
# Timestamp: 2017-01-21 18:51:22.234760
# frame_index,sent_cpu_timestamp,received_cpu_timestamp,delay_cpu_time,sent_decklink_timestamp,received_decklink_time,delay_decklink_time,ssim_total,ssim_Y,ssim_Cb,ssim_Cr
1999,1485049945892774,1485049946312097,419323,80424722267,80425140923,418656,0.940872,0.875811,0.976292,0.970514
2007,1485049946026217,1485049946445547,419330,80424855718,80425274404,418686,0.940477,0.87486,0.976277,0.970293
2015,1485049946159698,1485049946579024,419326,80424989172,80425407858,418686,0.941228,0.875743,0.976856,0.971087
2023,1485049946293139,1485049946712490,419351,80425122622,80425541310,418688,0.940768,0.875425,0.976345,0.970533
2031,1485049946426610,1485049946845976,419366,80425256102,80425674762,418660,0.940659,0.87546,0.97609,0.970428
2039,1485049946560072,1485049946979380,419308,80425389556,80425808223,418667,0.941213,0.876287,0.976474,0.970877
2047,1485049946693499,1485049947112841,419342,80425523009,80425941667,418658,0.940642,0.87476,0.976488,0.970677
2055,1485049946826957,1485049947246270,419313,80425656461,80426075117,418656,0.940975,0.875936,0.976327,0.970663
2063,1485049946960419,1485049947379756,419337,80425789911,80426208569,418658,0.940848,0.87594,0.976057,0.970546
2071,1485049947093878,1485049947513181,419303,80425923364,80426342022,418658,0.940483,0.874725,0.976475,0.970249
2079,1485049947227355,1485049947646636,419281,80426056817,80426475474,418657,0.940733,0.874663,0.976728,0.970806
2087,1485049947360813,1485049947780085,419272,80426190277,80426608926,418649,0.940514,0.875006,0.976162,0.970373
2095,1485049947494224,1485049947913613,419389,80426323695,80426742380,418685,0.940268,0.87366,0.976483,0.970661
2103,1485049947627701,1485049948046920,419219,80426457173,80426875803,418630,0.941805,0.877553,0.976842,0.9710
2111,1485049947761150,1485049948180372,419222,80426590625,80427009256,418631,0.941079,0.87648,0.976372,0.970385
2119,1485049947894583,1485049948313911,419328,80426724077,80427142733,418656,0.941308,0.877085,0.976337,0.970501
2127,1485049948028033,1485049948447310,419277,80426857527,80427276161,418634,0.941838,0.87914,0.976245,0.970129
2135,1485049948161506,1485049948580797,419291,80426990987,80427409640,418653,0.9417,0.877691,0.976967,0.970444
2143,1485049948294973,1485049948714251,419278,80427124408,80427543095,418687,0.941483,0.877732,0.976234,0.970483
2151,1485049948428383,1485049948847734,419351,80427257862,80427676538,418676,0.941223,0.877718,0.975843,0.970107
2159,1485049948561854,1485049948981291,419437,80427391344,80427809997,418653,0.94122,0.877924,0.975802,0.969935
2167,1485049948695294,1485049949114559,419265,80427524764,80427943422,418658,0.9411,0.876037,0.976483,0.9707
2175,1485049948828782,1485049949248085,419303,80427658244,80428076908,418664,0.940164,0.874498,0.975898,0.970095
2183,1485049948962177,1485049949381482,419305,80427791669,80428210328,418659,0.939775,0.873593,0.975968,0.969763
2191,1485049949095629,1485049949514926,419297,80427925122,80428343780,418658,0.939482,0.872301,0.976587,0.969558
2194,1485049949145647,1485049949581622,435975,80427975166,80428410505,435339,0.939554,0.873076,0.976021,0.969566
2198,1485049949212478,1485049949665020,452542,80428041921,80428493913,451992,0.939835,0.87346,0.976146,0.969898
2202,1485049949279204,1485049949731838,452634,80428108648,80428560639,451991,0.940143,0.874853,0.975677,0.969898
2206,1485049949345867,1485049949798596,452729,80428175345,80428627396,452051,0.940138,0.874838,0.975853,0.969723
2210,1485049949412618,1485049949882025,469407,80428242071,80428710774,468703,0.939929,0.874457,0.975524,0.969806
2214,1485049949479324,1485049949948680,469356,80428308798,80428777500,468702,0.940609,0.876431,0.975802,0.969594
2218,1485049949546013,1485049950032057,486044,80428375522,80428860908,485386,0.939815,0.874801,0.975283,0.969362
2222,1485049949612720,1485049950098800,486080,80428442249,80428927633,485384,0.94054,0.874433,0.976809,0.970378
2226,1485049949679491,1485049950165503,486012,80428508996,80428994361,485365,0.939555,0.872261,0.976406,0.969998
2230,1485049949746256,1485049950248957,502701,80428575732,80429077770,502038,0.94016,0.873683,0.976662,0.970134
2234,1485049949812986,1485049950315655,502669,80428642431,80429144495,502064,0.939333,0.871876,0.976134,0.969989
2238,1485049949879707,1485049950382363,502656,80428709156,80429211222,502066,0.939524,0.872401,0.976347,0.969823
2242,1485049949946408,1485049950465777,519369,80428775881,80429294627,518746,0.938524,0.870481,0.97564,0.9694
2246,1485049950013122,1485049950532510,519388,80428842606,80429361354,518748,0.938849,0.871144,0.975898,0.969504
2250,1485049950079841,1485049950599177,519336,80428909332,80429428079,518747,0.937378,0.867137,0.976177,0.968819
2254,1485049950146615,1485049950682611,535996,80428976061,80429511487,535426,0.939397,0.871247,0.976797,0.970148
2258,1485049950213374,1485049950749320,535946,80429042787,80429578213,535426,0.938348,0.870043,0.975602,0.969401
2262,1485049950280044,1485049950832721,552677,80429109514,80429661621,552107,0.93943,0.872199,0.976309,0.969781
2266,1485049950346907,1485049950899477,552570,80429176239,80429728347,552108,0.939074,0.871608,0.975745,0.9698
2270,1485049950413504,1485049950966190,552686,80429242966,80429795073,552107,0.938953,0.871392,0.97593,0.969536
2274,1485049950480194,1485049951049599,569405,80429309690,80429878481,568791,0.938344,0.870143,0.975542,0.969347
2278,1485049950546921,1485049951116314,569393,80429376415,80429945207,568792,0.938616,0.871228,0.975505,0.969115
2282,1485049950613674,1485049951183113,569439,80429443141,80430011934,568793,0.939066,0.871309,0.97607,0.9698
2286,1485049950680346,1485049951266548,586202,80429509868,80430095367,585499,0.939576,0.87246,0.976266,0.970002
2290,1485049950747099,1485049951333255,586156,80429576594,80430162098,585504,0.93914,0.871541,0.976098,0.969779
2294,1485049950813790,1485049951399970,586180,80429643320,80430228794,585474,0.939407,0.872701,0.975653,0.969866
2298,1485049950880527,1485049951483344,602817,80429710046,80430312202,602156,0.938887,0.871553,0.975354,0.969753
2302,1485049950947297,1485049951550113,602816,80429776772,80430378953,602181,0.939409,0.872846,0.975793,0.969587
2306,1485049951014005,1485049951616774,602769,80429843499,80430445654,602155,0.938899,0.871583,0.975575,0.969538
2310,1485049951080763,1485049951700171,619408,80429910225,80430529062,618837,0.93933,0.87213,0.976403,0.969458
2314,1485049951147463,1485049951766884,619421,80429976951,80430595788,618837,0.940098,0.873951,0.9761,0.970243
2318,1485049951214239,1485049951833614,619375,80430043679,80430662513,618834,0.940628,0.875755,0.976385,0.969743
2322,1485049951280967,1485049951900407,619440,80430110429,80430729240,618811,0.940304,0.875069,0.975966,0.969877
2326,1485049951347761,1485049951967111,619350,80430177161,80430795967,618806,0.94034,0.875252,0.976183,0.969585
2330,1485049951414385,1485049952050572,636187,80430243881,80430879403,635522,0.939896,0.874609,0.975665,0.969414
2334,1485049951481075,1485049952117273,636198,80430310582,80430946131,635549,0.940677,0.876595,0.975807,0.969628
2338,1485049951547865,1485049952167276,619411,80430377336,80430996144,618808,0.941499,0.879256,0.975669,0.969573
2342,1485049951614524,1485049952234082,619558,80430444035,80431062871,618836,0.943609,0.882088,0.977621,0.971119
2346,1485049951681284,1485049952300751,619467,80430510763,80431129598,618835,0.942492,0.880121,0.976747,0.970608
2350,1485049951747990,1485049952367466,619476,80430577513,80431196324,618811,0.941624,0.87764,0.97687,0.970362
2354,1485049951814726,1485049952434195,619469,80430644242,80431263050,618808,0.940218,0.874628,0.976084,0.969942
2358,1485049951881423,1485049952517646,636223,80430710938,80431346488,635550,0.940333,0.874957,0.976239,0.969802
2362,1485049951948175,1485049952584337,636162,80430777666,80431413183,635517,0.939193,0.871976,0.975871,0.969731
2366,1485049952014891,1485049952651126,636235,80430844418,80431479935,635517,0.939562,0.872945,0.976231,0.969509
2370,1485049952081631,1485049952717793,636162,80430911148,80431546662,635514,0.939734,0.872374,0.976919,0.969911
2374,1485049952148323,1485049952784545,636222,80430977844,80431613388,635544,0.938651,0.870016,0.976383,0.969555
2378,1485049952215056,1485049952851265,636209,80431044569,80431680114,635545,0.939045,0.871035,0.976053,0.970047
2382,1485049952281791,1485049952901257,619466,80431111297,80431730132,618835,0.939302,0.871389,0.976621,0.969898
2386,1485049952348588,1485049952968075,619487,80431178022,80431796878,618856,0.938179,0.868883,0.975852,0.969802
2390,1485049952415243,1485049953018020,602777,80431244748,80431846903,602155,0.938825,0.870737,0.975859,0.969878
2394,1485049952481974,1485049953101481,619507,80431311474,80431930338,618864,0.938017,0.86895,0.975427,0.969674
2398,1485049952548695,1485049953151478,602783,80431378201,80431980356,602155,0.938749,0.870862,0.975803,0.969583
2402,1485049952615444,1485049953218219,602775,80431444953,80432047082,602129,0.939288,0.871899,0.976178,0.969788
2406,1485049952682206,1485049953284946,602740,80431511679,80432113807,602128,0.938827,0.871558,0.975783,0.9691
2410,1485049952748899,1485049953351705,602806,80431578405,80432180534,602129,0.938521,0.869561,0.976543,0.9694
2414,1485049952815629,1485049953418358,602729,80431645131,80432247260,602129,0.938903,0.871801,0.975921,0.968988
2418,1485049952882360,1485049953485154,602794,80431711857,80432314015,602158,0.938461,0.870874,0.975497,0.969011
2422,1485049952949053,1485049953551876,602823,80431778577,80432380740,602163,0.938952,0.872449,0.975348,0.969058
2426,1485049953015756,1485049953635309,619553,80431845284,80432464143,618859,0.938721,0.872376,0.974663,0.969123
2430,1485049953082515,1485049953685310,602795,80431912009,80432514166,602157,0.938942,0.871842,0.97586,0.969125
2434,1485049953149209,1485049953752047,602838,80431978737,80432580919,602182,0.940307,0.874617,0.976122,0.970184
2438,1485049953215940,1485049953818770,602830,80432045463,80432647645,602182,0.940046,0.874107,0.976031,0.970002
2442,1485049953282717,1485049953885527,602810,80432112189,80432714370,602181,0.938974,0.872121,0.975234,0.969569
2446,1485049953349421,1485049953952255,602834,80432178914,80432781097,602183,0.938793,0.871754,0.975283,0.969342
2450,1485049953416128,1485049954019015,602887,80432245642,80432847823,602181,0.937794,0.869371,0.975163,0.968848
2454,1485049953482878,1485049954085752,602874,80432312367,80432914549,602182,0.938401,0.870126,0.975543,0.969534
2458,1485049953549632,1485049954152383,602751,80432379123,80432981247,602124,0.938155,0.869558,0.975326,0.969581
2462,1485049953616331,1485049954219117,602786,80432445848,80433047973,602125,0.938542,0.86974,0.975917,0.969969
2466,1485049953683081,1485049954285889,602808,80432512570,80433114731,602161,0.938872,0.87164,0.975262,0.969714
2470,1485049953749790,1485049954352596,602806,80432579301,80433181427,602126,0.939773,0.874542,0.975283,0.969493
2474,1485049953816526,1485049954419356,602830,80432646025,80433248180,602155,0.940069,0.874798,0.975539,0.969868
2478,1485049953883290,1485049954486070,602780,80432712751,80433314879,602128,0.940486,0.876098,0.975431,0.969929
2482,1485049953950012,1485049954552796,602784,80432779477,80433381605,602128,0.939784,0.874767,0.974947,0.969638
2486,1485049954016709,1485049954619540,602831,80432846203,80433448351,602148,0.939467,0.873059,0.975721,0.969622
2490,1485049954083468,1485049954686211,602743,80432912929,80433515084,602155,0.939593,0.873918,0.975088,0.969772
2494,1485049954150132,1485049954752967,602835,80432979629,80433581811,602182,0.941198,0.876829,0.976326,0.970439
2498,1485049954216846,1485049954819727,602881,80433046354,80433648536,602182,0.940762,0.876239,0.975799,0.970246
2502,1485049954283588,1485049954886428,602840,80433113111,80433715263,602152,0.939718,0.873974,0.975417,0.969763
2506,1485049954350314,1485049954953098,602784,80433179831,80433781962,602131,0.940587,0.87568,0.975932,0.970148
2510,1485049954417104,1485049955019846,602742,80433246563,80433848714,602151,0.940466,0.875651,0.975686,0.970061
2514,1485049954483814,1485049955086598,602784,80433313284,80433915447,602163,0.93923,0.872541,0.975294,0.969855
2518,1485049954550513,1485049955153298,602785,80433379986,80433982142,602156,0.940275,0.873754,0.976258,0.970815
2522,1485049954617265,1485049955219959,602694,80433446731,80434048866,602135,0.939497,0.873222,0.975386,0.969884
2526,1485049954683943,1485049955286702,602759,80433513465,80434115593,602128,0.941369,0.876635,0.97663,0.970843
2530,1485049954750722,1485049955353449,602727,80433580191,80434182321,602130,0.940802,0.876392,0.975679,0.970334
2534,1485049954817407,1485049955420146,602739,80433646891,80434249045,602154,0.941416,0.87788,0.976198,0.970171
2538,1485049954884158,1485049955486983,602825,80433713644,80434315799,602155,0.942022,0.879922,0.975785,0.970357
2542,1485049954950854,1485049955553618,602764,80433780342,80434382497,602155,0.941689,0.87886,0.976013,0.970194
2546,1485049955017605,1485049955620371,602766,80433847096,80434449226,602130,0.940637,0.876781,0.975366,0.969765
2550,1485049955084345,1485049955687134,602789,80433913820,80434515981,602161,0.941103,0.876177,0.976357,0.970775
2554,1485049955151032,1485049955753858,602826,80433980522,80434582705,602183,0.941485,0.876739,0.976772,0.970944
2558,1485049955217743,1485049955820561,602818,80434047246,80434649422,602176,0.941172,0.876542,0.976419,0.970556
2562,1485049955284481,1485049955887264,602783,80434113973,80434716127,602154,0.939769,0.873574,0.975467,0.970264
2566,1485049955351265,1485049955954014,602749,80434180725,80434782854,602129,0.940562,0.875606,0.975799,0.970281
2570,1485049955417993,1485049956020799,602806,80434247426,80434849608,602182,0.939209,0.872465,0.975184,0.969979
2574,1485049955484704,1485049956087584,602880,80434314179,80434916335,602156,0.939897,0.874091,0.975573,0.970026
2578,1485049955551405,1485049956137520,586115,80434380879,80434966351,585472,0.939081,0.872399,0.974967,0.969875
2582,1485049955618128,1485049956204301,586173,80434447604,80435033108,585504,0.940128,0.873803,0.97641,0.970171
2586,1485049955684880,1485049956271001,586121,80434514356,80435099830,585474,0.940079,0.874831,0.975305,0.970101
2590,1485049955751620,1485049956337672,586052,80434581083,80435166529,585446,0.939928,0.874581,0.975513,0.969688
2594,1485049955818328,1485049956404435,586107,80434647802,80435233291,585489,0.939183,0.87282,0.974947,0.969782
2598,1485049955884990,1485049956471206,586216,80434714508,80435299982,585474,0.939776,0.874615,0.975178,0.969535
2602,1485049955951776,1485049956537894,586118,80434781237,80435366735,585498,0.938661,0.871843,0.97491,0.9692
2606,1485049956018527,1485049956604656,586129,80434847988,80435433461,585473,0.938811,0.871987,0.974867,0.969579
2610,1485049956085223,1485049956671339,586116,80434914715,80435500181,585466,0.937083,0.866682,0.975113,0.969454
2614,1485049956151949,1485049956738005,586056,80434981441,80435566908,585467,0.939046,0.870565,0.976177,0.970395
2618,1485049956218653,1485049956804810,586157,80435048167,80435633641,585474,0.937783,0.868118,0.975478,0.969754
2622,1485049956285367,1485049956871559,586192,80435114892,80435700370,585478,0.939192,0.872034,0.975698,0.969843
2626,1485049956352128,1485049956938238,586110,80435181621,80435767082,585461,0.938477,0.870625,0.975315,0.969492
2630,1485049956418872,1485049957004965,586093,80435248318,80435833817,585499,0.939891,0.874293,0.975599,0.969782
2634,1485049956485599,1485049957071638,586039,80435315071,80435900519,585448,0.938755,0.871683,0.974981,0.969601
2638,1485049956552332,1485049957138414,586082,80435381797,80435967271,585474,0.939562,0.87314,0.975616,0.9699
2642,1485049956619062,1485049957205124,586062,80435448498,80436033970,585472,0.938723,0.869898,0.975923,0.970346
2646,1485049956685757,1485049957271886,586129,80435515249,80436100723,585474,0.938014,0.868629,0.975576,0.969837
2650,1485049956752479,1485049957338550,586071,80435581950,80436167422,585472,0.937804,0.868242,0.975294,0.969876
2654,1485049956819217,1485049957405305,586088,80435648699,80436234172,585473,0.939031,0.871684,0.975664,0.969746
2658,1485049956885958,1485049957471986,586028,80435715427,80436300875,585448,0.938021,0.869448,0.975285,0.969329
2662,1485049956952688,1485049957538773,586085,80435782129,80436367624,585495,0.938547,0.870999,0.975187,0.969456
2666,1485049957019422,1485049957605561,586139,80435848881,80436434326,585445,0.937627,0.86896,0.974708,0.969212
2670,1485049957086083,1485049957672289,586206,80435915580,80436501080,585500,0.938326,0.868922,0.976428,0.969627
2674,1485049957152817,1485049957738940,586123,80435982331,80436567779,585448,0.939069,0.871483,0.975961,0.969763
2678,1485049957219549,1485049957805731,586182,80436049032,80436634533,585501,0.938708,0.870617,0.9761,0.969406
2682,1485049957286267,1485049957872396,586129,80436115758,80436701233,585475,0.937689,0.868098,0.975593,0.969377
2686,1485049957352964,1485049957939140,586176,80436182484,80436767958,585474,0.938547,0.870388,0.975748,0.969504
2690,1485049957419711,1485049958005804,586093,80436249211,80436834683,585472,0.93716,0.867427,0.975152,0.968902
2694,1485049957486449,1485049958072540,586091,80436315966,80436901410,585444,0.937954,0.869349,0.975565,0.968948
2698,1485049957553168,1485049958139271,586103,80436382662,80436968136,585474,0.937869,0.869501,0.975077,0.969029
2702,1485049957619896,1485049958206067,586171,80436449391,80437034863,585472,0.938262,0.869787,0.97586,0.969139
